Component_ID,Teststation_ID,Feature1,Feature2,Date,Time,Category,Product_Type,Error_Message
505,1,1.2,52,2021-01-23,00:02:31,Blue,PT1,Ok
685,1,1.3,57,2020-12-30,00:03:08,Red,PT1,Ok
408,1,1.3,53,2020-12-28,00:03:33,Blue,PT2,Ok
388,1,1.2,57,2020-12-14,00:02:54,Blue,PT1,Ok
54,1,1.2,59,2020-12-25,00:03:40,Yellow,PT1,Ok
632,1,1.2,56,2021-01-29,00:01:58,Blue,PT1,Ok
290,1,1.3,59,2021-01-20,00:01:18,Blue,PT2,TemperatureTooHigh
939,1,1.2,54,2020-12-06,00:01:52,Green,PT2,Ok
188,1,1.2,55,2021-01-07,00:03:36,Blue,PT1,Ok
749,1,1.2,51,2021-01-31,00:02:03,Yellow,PT2,Ok
631,1,1.2,54,2020-12-06,00:03:01,Blue,PT1,Ok
558,1,1.3,52,2020-12-04,00:02:57,Blue,PT1,Ok
863,1,1.3,50,2021-01-20,00:03:28,Yellow,PT1,
445,1,1.3,54,2020-12-03,00:02:29,Yellow,PT2,Ok
369,1,1.2,58,2020-12-08,00:03:14,Blue,PT1,Ok
199,1,1.3,58,2020-12-19,00:01:32,Yellow,PT2,Ok
424,1,1.2,52,2021-01-09,00:03:16,Blue,PT2,10273587
201,1,1.3,58,2020-12-07,00:01:39,Red,PT2,Ok
462,1,1.3,58,2021-01-18,00:02:51,Yellow,PT1,Ok
648,1,1.3,53,2021-01-25,00:03:32,Yellow,PT2,Ok
509,1,1.2,54,2021-01-29,00:03:37,Yellow,PT2,Ok
163,1,1.2,50,2021-01-09,00:01:51,Yellow,PT2,TemperatureTooHigh
405,1,1.2,59,2020-12-01,00:03:09,Green,PT2,Ok
106,1,1.3,52,2021-01-25,00:03:43,Blue,PT1,Ok
913,1,1.2,59,2021-01-23,00:01:36,Yellow,PT2,Ok
1,1,1.2,52,2020-12-03,00:02:46,Yellow,PT1,Ok
179,1,1.3,50,2020-12-16,00:01:35,Yellow,PT1,Ok
926,1,1.2,58,2020-12-07,00:03:29,Red,PT2,TemperatureTooHigh
652,1,1.2,50,2020-12-10,00:02:58,Yellow,PT1,Ok
12,1,1.3,51,2021-01-31,00:02:09,Yellow,PT1,Ok
994,1,1.2,52,2020-12-13,00:02:57,Green,PT1,Ok
175,1,1.2,50,2020-12-13,00:02:08,Red,PT2,Ok
988,1,1.2,54,2021-01-13,00:03:50,Blue,PT2,Ok
78,1,1.2,54,2020-12-10,00:02:11,Red,PT2,Ok
313,1,1.2,55,2021-01-11,00:01:04,Blue,PT2,Ok
770,1,1.3,56,2020-12-23,00:01:18,Blue,PT2,Ok
225,1,1.3,56,2021-01-13,00:03:44,Blue,PT2,Ok
868,1,1.3,58,2021-01-20,00:01:12,Green,PT2,Ok
253,1,1.3,54,2021-01-22,00:02:22,Yellow,PT1,Ok
411,1,1.2,58,2020-12-23,00:01:52,Blue,PT2,Ok
236,1,1.3,57,2021-01-20,00:02:45,Red,PT1,Ok
542,1,1.2,50,2021-01-04,00:01:02,Green,PT1,TemperatureTooHigh
217,1,1.2,50,2021-01-22,00:03:56,Green,PT1,Ok
510,1,1.3,55,2021-01-23,00:02:41,Blue,PT2,Ok
116,1,1.2,52,2020-12-19,00:02:26,Red,PT1,Ok
853,1,1.2,57,2020-12-02,00:01:45,Green,PT2,TemperatureTooHigh
890,1,1.3,57,2020-12-11,00:02:07,Blue,PT2,Ok
303,1,1.2,58,2021-01-22,00:03:59,Green,PT2,Ok
454,1,1.2,51,2021-01-10,00:03:03,Green,PT1,Ok
336,1,1.2,58,2021-01-04,00:02:12,Red,PT1,Ok
335,1,1.3,53,2021-01-19,00:03:52,Yellow,PT2,Ok
421,1,1.2,53,2020-12-05,00:01:04,Yellow,PT1,Ok
692,1,1.3,51,2020-12-16,00:03:27,Yellow,PT1,Ok
381,1,1.2,57,2021-01-08,00:03:13,Red,PT2,Ok
760,1,1.2,54,2021-01-27,00:02:58,Green,PT1,Ok
644,1,1.3,59,2020-12-23,00:01:44,Red,PT1,Ok
524,1,1.3,53,2021-01-09,00:03:28,Red,PT2,Ok
162,1,1.3,51,2021-01-18,00:03:51,Blue,PT1,Ok
628,1,1.2,51,2020-12-12,00:02:45,Blue,PT2,Ok
847,1,1.2,53,2021-01-20,00:01:27,Red,PT2,Ok
832,1,1.2,50,2020-12-29,00:02:02,Yellow,PT2,Ok
900,1,1.3,58,2020-12-06,00:02:05,Red,PT2,18507551
789,1,1.2,53,2020-12-25,00:03:17,Red,PT2,Ok
844,1,1.3,57,2020-12-09,00:01:10,Red,PT2,Ok
854,1,1.3,54,2021-01-31,00:01:51,Green,PT1,Ok
966,1,1.3,59,2020-12-03,00:02:43,Blue,PT1,Ok
713,1,1.2,51,2021-01-19,00:01:33,Green,PT2,TemperatureTooHigh
359,1,1.3,59,2021-01-11,00:01:40,Blue,PT1,96234954
691,1,1.3,50,2020-12-20,00:03:22,Green,PT1,
393,1,1.3,51,2020-12-19,00:03:10,Green,PT2,Ok
780,1,1.3,50,2020-12-08,00:03:57,Red,PT1,Ok
147,1,1.2,57,2020-12-04,00:03:31,Yellow,PT2,Ok
536,1,1.2,54,2021-01-24,00:02:05,Blue,PT2,Ok
406,1,1.2,53,2020-12-27,00:03:59,Red,PT2,Ok
58,1,1.2,57,2020-12-24,00:01:32,Yellow,PT1,Ok
820,1,1.3,50,2020-12-08,00:02:08,Yellow,PT2,TemperatureTooLow
6,1,1.3,52,2020-12-17,00:02:51,Blue,PT1,Ok
929,1,1.3,54,2020-12-26,00:02:29,Yellow,PT1,Ok
276,1,1.3,57,2021-01-09,00:03:46,Yellow,PT1,Ok
200,1,1.3,51,2021-01-13,00:01:14,Red,PT2,Ok
384,1,1.2,50,2021-01-14,00:03:41,Blue,PT2,Ok
812,1,1.2,50,2020-12-13,00:02:05,Yellow,PT2,Ok
612,1,1.2,58,2020-12-21,00:03:42,Blue,PT1,Ok
807,1,1.2,52,2021-01-22,00:02:54,Green,PT1,Ok
803,1,1.2,56,2020-12-24,00:03:12,Green,PT2,Ok
243,1,1.3,52,2021-01-16,00:02:49,Yellow,PT2,Ok
849,1,1.3,51,2021-01-12,00:02:49,Blue,PT1,TemperatureTooLow
249,1,1.2,55,2020-12-31,00:02:59,Yellow,PT2,Ok
118,1,1.3,59,2021-01-03,00:03:09,Green,PT2,Ok
698,1,1.2,59,2020-12-13,00:02:41,Yellow,PT2,Ok
295,1,1.3,56,2020-12-18,00:03:23,Yellow,PT1,Ok
860,1,1.2,55,2021-01-10,00:01:28,Yellow,PT2,Ok
460,1,1.3,57,2020-12-01,00:02:40,Yellow,PT2,Ok
580,1,1.2,55,2021-01-12,00:01:25,Blue,PT1,Ok
782,1,1.2,53,2021-01-07,00:03:34,Green,PT1,Ok
636,1,1.3,50,2021-01-01,00:03:50,Yellow,PT1,Ok
759,1,1.3,53,2021-01-17,00:01:27,Blue,PT2,Ok
720,1,1.3,57,2020-12-28,00:01:40,Blue,PT2,Ok
284,1,1.3,53,2021-01-12,00:02:39,Red,PT1,Ok
567,1,1.3,55,2020-12-17,00:02:30,Blue,PT2,Ok
228,1,1.2,52,2020-12-14,00:02:10,Yellow,PT1,Ok
368,1,1.3,52,2021-01-01,00:03:30,Yellow,PT2,Ok
971,1,1.3,56,2021-01-01,00:03:38,Green,PT2,Ok
432,1,1.2,55,2020-12-20,00:03:22,Blue,PT2,
38,1,1.3,57,2021-01-02,00:01:34,Red,PT1,Ok
35,1,1.2,55,2021-01-16,00:01:30,Yellow,PT2,Ok
963,1,1.3,53,2021-01-12,00:02:49,Blue,PT1,Ok
185,1,1.2,58,2020-12-14,00:02:35,Yellow,PT1,Ok
286,1,1.3,54,2020-12-01,00:02:44,Blue,PT1,TemperatureTooHigh
496,1,1.2,53,2020-12-13,00:01:01,Yellow,PT1,Ok
783,1,1.2,57,2020-12-26,00:02:12,Yellow,PT2,Ok
307,1,1.2,52,2020-12-12,00:03:49,Green,PT2,Ok
152,1,1.2,55,2021-01-26,00:02:10,Blue,PT2,TemperatureTooHigh
995,1,1.3,57,2020-12-19,00:02:00,Yellow,PT1,Ok
952,1,1.2,57,2021-01-01,00:01:48,Blue,PT2,Ok
669,1,1.2,50,2020-12-14,00:02:45,Green,PT1,
494,1,1.2,58,2021-01-16,00:03:39,Yellow,PT2,Ok
398,1,1.3,55,2021-01-28,00:01:02,Green,PT2,Ok
731,1,1.3,58,2020-12-12,00:03:37,Green,PT1,Ok
443,1,1.2,53,2020-12-12,00:02:46,Yellow,PT1,Ok
464,1,1.3,59,2021-01-03,00:03:52,Yellow,PT2,Ok
787,1,1.2,58,2021-01-06,00:01:26,Red,PT1,Ok
178,1,1.2,57,2020-12-14,00:01:56,Red,PT1,Ok
380,1,1.3,50,2021-01-31,00:01:00,Green,PT2,Ok
906,1,1.3,58,2020-12-29,00:03:54,Red,PT1,Ok
155,1,1.3,53,2021-01-18,00:03:23,Blue,PT1,Ok
706,1,1.2,52,2020-12-01,00:03:54,Green,PT1,
136,1,1.2,59,2021-01-18,00:02:43,Blue,PT1,Ok
221,1,1.2,55,2021-01-03,00:02:05,Green,PT1,Ok
101,1,1.2,55,2021-01-26,00:01:34,Yellow,PT1,Ok
739,1,1.3,53,2021-01-12,00:01:45,Yellow,PT1,Ok
275,1,1.2,51,2020-12-28,00:03:39,Yellow,PT2,Ok
527,1,1.3,52,2020-12-09,00:03:54,Yellow,PT2,TemperatureTooHigh
121,1,1.2,59,2020-12-25,00:01:56,Yellow,PT1,Ok
664,1,1.2,57,2020-12-13,00:02:48,Red,PT2,Ok
309,1,1.3,54,2021-01-31,00:01:15,Green,PT1,Ok
189,1,1.3,57,2020-12-01,00:02:53,Yellow,PT1,TemperatureTooHigh
702,1,1.3,59,2020-12-27,00:01:50,Green,PT2,Ok
660,1,1.2,58,2021-01-18,00:01:34,Red,PT2,Ok
298,1,1.2,51,2021-01-18,00:01:29,Blue,PT2,Ok
50,1,1.2,54,2020-12-31,00:03:18,Blue,PT1,Ok
805,1,1.2,51,2021-01-27,00:01:44,Green,PT2,Ok
530,1,1.3,56,2020-12-15,00:03:51,Blue,PT1,Ok
344,1,1.3,53,2021-01-22,00:02:06,Red,PT1,TemperatureTooLow
469,1,1.2,51,2020-12-03,00:02:43,Blue,PT1,Ok
696,1,1.2,55,2020-12-03,00:03:13,Blue,PT1,Ok
743,1,1.3,56,2020-12-29,00:01:59,Blue,PT2,Ok
239,1,1.3,51,2020-12-29,00:02:49,Yellow,PT2,Ok
577,1,1.2,53,2021-01-05,00:02:45,Green,PT2,Ok
104,1,1.2,58,2021-01-15,00:03:40,Yellow,PT2,Ok
40,1,1.3,56,2021-01-16,00:03:44,Yellow,PT1,Ok
872,1,1.2,53,2020-12-31,00:02:13,Yellow,PT1,Ok
643,1,1.2,58,2020-12-08,00:02:20,Blue,PT1,Ok
489,1,1.2,57,2020-12-30,00:03:35,Blue,PT2,Ok
617,1,1.3,52,2020-12-09,00:01:31,Yellow,PT1,Ok
407,1,1.3,51,2020-12-03,00:01:31,Yellow,PT2,Ok
254,1,1.3,55,2020-12-28,00:01:47,Red,PT2,Ok
738,1,1.3,51,2021-01-06,00:01:27,Yellow,PT2,Ok
682,1,1.2,52,2020-12-18,00:02:26,Green,PT2,Ok
436,1,1.2,53,2020-12-07,00:03:14,Red,PT2,Ok
545,1,1.2,59,2021-01-29,00:03:13,Blue,PT2,Ok
223,1,1.3,53,2021-01-01,00:03:56,Blue,PT2,Ok
548,1,1.3,52,2021-01-23,00:02:22,Yellow,PT2,Ok
818,1,1.2,55,2021-01-04,00:01:34,Blue,PT1,Ok
385,1,1.3,59,2020-12-05,00:02:04,Blue,PT2,Ok
250,1,1.3,55,2020-12-20,00:02:54,Yellow,PT1,Ok
873,1,1.2,55,2021-01-09,00:02:39,Green,PT2,Ok
281,1,1.3,52,2020-12-03,00:01:00,Yellow,PT2,Ok
654,1,1.3,53,2021-01-26,00:02:18,Green,PT1,
439,1,1.3,59,2021-01-19,00:02:28,Blue,PT2,10285449
346,1,1.2,56,2020-12-24,00:03:14,Red,PT2,Ok
535,1,1.3,51,2021-01-23,00:03:31,Yellow,PT1,Ok
593,1,1.3,59,2021-01-21,00:01:09,Red,PT1,Ok
370,1,1.2,50,2020-12-18,00:01:55,Blue,PT1,Ok
975,1,1.3,53,2021-01-24,00:03:17,Yellow,PT2,Ok
859,1,1.3,52,2021-01-31,00:02:12,Green,PT1,TemperatureTooLow
160,1,1.3,58,2020-12-16,00:03:07,Red,PT1,Ok
902,1,1.2,54,2021-01-16,00:01:10,Green,PT2,Ok
248,1,1.3,58,2020-12-04,00:01:13,Red,PT1,Ok
689,1,1.3,59,2021-01-20,00:02:31,Blue,PT2,Ok
294,1,1.2,50,2021-01-04,00:02:03,Blue,PT1,Ok
806,1,1.3,57,2021-01-25,00:03:12,Blue,PT2,Ok
955,1,1.3,55,2020-12-09,00:03:05,Green,PT2,Ok
755,1,1.2,54,2021-01-01,00:03:52,Green,PT1,Ok
866,1,1.3,53,2020-12-24,00:03:46,Yellow,PT2,Ok
751,1,1.2,56,2021-01-28,00:01:48,Blue,PT1,Ok
322,1,1.3,54,2021-01-12,00:03:10,Blue,PT1,Ok
607,1,1.2,53,2021-01-29,00:02:19,Yellow,PT1,Ok
453,1,1.2,59,2020-12-18,00:03:19,Blue,PT1,Ok
943,1,1.2,59,2021-01-13,00:01:44,Blue,PT1,Ok
960,1,1.2,59,2020-12-31,00:01:50,Green,PT1,Ok
742,1,1.3,55,2020-12-13,00:03:21,Blue,PT1,Ok
897,1,1.2,54,2020-12-22,00:01:11,Blue,PT2,Ok
477,1,1.2,53,2020-12-30,00:01:40,Blue,PT2,TemperatureTooHigh
898,1,1.3,54,2020-12-24,00:01:31,Yellow,PT1,TemperatureTooHigh
154,1,1.3,59,2020-12-31,00:01:12,Red,PT2,23862058
793,1,1.3,50,2020-12-14,00:02:46,Red,PT2,Ok
440,1,1.2,55,2021-01-05,00:01:50,Yellow,PT1,Ok
79,1,1.2,59,2020-12-12,00:03:20,Red,PT1,Ok
969,1,1.2,54,2020-12-04,00:01:49,Green,PT1,Ok
115,1,1.2,55,2021-01-21,00:03:02,Yellow,PT2,Ok
795,1,1.3,57,2021-01-22,00:03:56,Blue,PT1,TemperatureTooHigh
167,1,1.2,50,2021-01-15,00:02:52,Green,PT2,Ok
435,1,1.2,50,2021-01-09,00:02:37,Red,PT1,Ok
193,1,1.3,57,2021-01-04,00:03:15,Red,PT1,Ok
206,1,1.3,50,2021-01-30,00:01:46,Red,PT1,Ok
514,1,1.2,59,2021-01-03,00:02:19,Green,PT2,Ok
62,1,1.2,58,2021-01-21,00:03:22,Yellow,PT1,Ok
187,1,1.3,59,2020-12-05,00:03:44,Yellow,PT2,Ok
788,1,1.3,58,2020-12-03,00:02:11,Blue,PT2,Ok
103,1,1.3,56,2020-12-25,00:02:33,Blue,PT1,Ok
