Component_ID,Teststation_ID,Feature3,Feature4,Date,Time,Product_Type,Error_Message
964,2,91.49999999999991,14,2021-02-08,00:03:26,PT1,50152204
246,2,95.3999999999997,12,2021-02-03,00:03:16,PT2,Ok
16,2,90.39999999999998,13,2021-02-14,00:02:53,PT1,Ok
207,2,91.09999999999994,12,2021-02-11,00:02:24,PT2,Ok
2,2,94.19999999999976,12,2021-02-08,00:02:13,PT1,Ok
236,2,90.59999999999997,14,2021-02-06,00:01:33,PT2,Ok
773,2,95.3999999999997,14,2021-02-10,00:02:35,PT2,Ok
828,2,91.7999999999999,14,2021-02-17,00:03:56,PT2,Ok
62,2,93.79999999999978,13,2021-02-25,00:02:08,PT2,Ok
585,2,91.19999999999993,14,2021-02-21,00:03:04,PT1,Ok
560,2,94.29999999999976,13,2021-02-13,00:02:46,PT2,TemperatureTooLow
152,2,93.99999999999977,12,2021-02-03,00:01:23,PT1,Ok
426,2,91.09999999999994,12,2021-02-16,00:03:00,PT1,1353796
762,2,92.69999999999985,13,2021-02-08,00:02:49,PT2,Ok
541,2,95.1999999999997,14,2021-02-04,00:01:44,PT2,Ok
938,2,91.7999999999999,12,2021-02-21,00:01:12,PT1,Ok
776,2,95.3999999999997,14,2021-02-14,00:03:37,PT2,Ok
547,2,90.19999999999999,14,2021-02-08,00:01:44,PT1,TemperatureTooHigh
533,2,95.1999999999997,13,2021-02-27,00:01:27,PT2,TemperatureTooHigh
135,2,90.59999999999997,12,2021-02-12,00:02:59,PT2,Ok
257,2,92.79999999999984,14,2021-02-15,00:01:15,PT1,Ok
861,2,92.69999999999985,13,2021-02-18,00:02:15,PT2,Ok
241,2,93.3999999999998,13,2021-02-04,00:01:15,PT1,Ok
118,2,92.09999999999988,14,2021-02-21,00:01:15,PT1,Ok
882,2,93.4999999999998,14,2021-02-03,00:03:25,PT2,Ok
527,2,95.1999999999997,12,2021-02-24,00:03:03,PT1,Ok
695,2,95.1999999999997,14,2021-02-28,00:02:37,PT2,79003771
932,2,94.39999999999975,13,2021-02-03,00:02:50,PT2,TemperatureTooHigh
998,2,95.1999999999997,14,2021-02-15,00:02:53,PT1,Ok
344,2,90.89999999999995,12,2021-02-07,00:02:28,PT1,Ok
751,2,92.79999999999984,14,2021-02-08,00:03:21,PT1,Ok
232,2,95.09999999999971,13,2021-02-16,00:01:05,PT2,Ok
13,2,91.29999999999993,13,2021-02-17,00:03:56,PT1,TemperatureTooHigh
559,2,92.49999999999986,12,2021-02-12,00:02:34,PT1,Ok
731,2,93.99999999999977,14,2021-02-08,00:01:17,PT2,Ok
66,2,91.6999999999999,13,2021-02-26,00:01:00,PT2,TemperatureTooLow
213,2,90.69999999999996,12,2021-02-22,00:01:35,PT2,TemperatureTooHigh
153,2,91.89999999999989,13,2021-02-26,00:03:17,PT2,Ok
332,2,92.89999999999984,14,2021-02-27,00:02:16,PT2,Ok
99,2,91.39999999999992,13,2021-02-02,00:03:46,PT2,Ok
684,2,90.39999999999998,14,2021-02-06,00:01:16,PT2,Ok
174,2,93.89999999999978,13,2021-02-16,00:02:04,PT1,Ok
777,2,91.6999999999999,13,2021-02-21,00:03:26,PT1,TemperatureTooLow
179,2,93.4999999999998,12,2021-02-28,00:03:17,PT2,TemperatureTooHigh
655,2,90.59999999999997,14,2021-02-09,00:01:15,PT2,Ok
142,2,93.3999999999998,13,2021-02-22,00:03:02,PT1,Ok
627,2,93.79999999999978,14,2021-02-27,00:02:18,PT2,Ok
20,2,91.7999999999999,12,2021-02-06,00:02:11,PT1,Ok
906,2,92.49999999999986,12,2021-02-09,00:02:34,PT1,Ok
548,2,93.4999999999998,14,2021-02-08,00:03:12,PT1,TemperatureTooHigh
990,2,92.79999999999984,14,2021-02-14,00:03:56,PT1,
400,2,93.69999999999979,14,2021-02-21,00:03:43,PT1,Ok
387,2,94.49999999999974,13,2021-02-22,00:01:59,PT1,Ok
564,2,94.79999999999973,13,2021-02-01,00:03:14,PT2,Ok
172,2,90.59999999999997,13,2021-02-27,00:02:07,PT2,Ok
352,2,90.99999999999994,12,2021-02-10,00:03:31,PT2,Ok
93,2,93.4999999999998,14,2021-02-02,00:03:14,PT2,TemperatureTooLow
394,2,95.2999999999997,12,2021-02-03,00:03:12,PT2,Ok
940,2,90.89999999999995,13,2021-02-07,00:02:00,PT1,TemperatureTooLow
743,2,93.3999999999998,12,2021-02-01,00:03:32,PT2,Ok
261,2,90.79999999999995,12,2021-02-20,00:01:19,PT2,TemperatureTooLow
787,2,94.79999999999973,12,2021-02-13,00:02:09,PT2,TemperatureTooHigh
399,2,90.79999999999995,12,2021-02-09,00:01:36,PT1,Ok
750,2,94.99999999999972,12,2021-02-18,00:01:02,PT2,Ok
433,2,91.09999999999994,12,2021-02-18,00:01:53,PT1,Ok
61,2,94.89999999999972,13,2021-02-19,00:03:08,PT1,Ok
971,2,91.6999999999999,12,2021-02-23,00:03:50,PT2,Ok
437,2,90.99999999999994,12,2021-02-16,00:03:21,PT1,Ok
3,2,94.49999999999974,13,2021-02-09,00:03:27,PT2,TemperatureTooHigh
493,2,94.59999999999974,13,2021-02-04,00:01:08,PT2,Ok
599,2,95.1999999999997,14,2021-02-06,00:02:51,PT2,Ok
608,2,90.99999999999994,12,2021-02-05,00:02:45,PT2,Ok
231,2,94.99999999999972,12,2021-02-01,00:01:47,PT2,Ok
657,2,90.49999999999997,14,2021-02-26,00:02:19,PT2,
389,2,95.1999999999997,14,2021-02-24,00:03:32,PT2,Ok
549,2,93.69999999999979,14,2021-02-16,00:02:51,PT2,Ok
27,2,90.1,12,2021-02-16,00:01:03,PT2,Ok
920,2,91.29999999999993,14,2021-02-25,00:02:36,PT2,Ok
563,2,93.09999999999982,12,2021-02-01,00:01:28,PT2,Ok
425,2,95.49999999999969,14,2021-02-09,00:02:48,PT1,Ok
65,2,92.39999999999986,12,2021-02-13,00:03:16,PT1,Ok
158,2,91.7999999999999,14,2021-02-01,00:01:16,PT2,Ok
864,2,93.79999999999978,12,2021-02-21,00:03:05,PT2,Ok
82,2,92.29999999999987,13,2021-02-19,00:02:18,PT2,Ok
571,2,95.49999999999969,13,2021-02-18,00:03:43,PT1,TemperatureTooLow
335,2,90.89999999999995,12,2021-02-05,00:01:22,PT2,TemperatureTooHigh
872,2,92.29999999999987,12,2021-02-06,00:01:13,PT2,TemperatureTooLow
633,2,93.09999999999982,12,2021-02-24,00:03:29,PT2,Ok
520,2,90.0,14,2021-02-10,00:03:52,PT2,Ok
474,2,90.59999999999997,12,2021-02-14,00:02:30,PT2,Ok
97,2,92.39999999999986,14,2021-02-01,00:01:04,PT1,Ok
419,2,91.29999999999993,12,2021-02-28,00:03:37,PT2,Ok
911,2,93.5999999999998,12,2021-02-28,00:02:00,PT1,Ok
449,2,92.69999999999985,14,2021-02-19,00:03:59,PT2,Ok
598,2,93.09999999999982,12,2021-02-06,00:02:37,PT1,Ok
978,2,90.89999999999995,13,2021-02-18,00:02:50,PT1,TemperatureTooLow
182,2,91.99999999999989,14,2021-02-20,00:02:00,PT2,Ok
247,2,93.5999999999998,14,2021-02-08,00:02:38,PT2,TemperatureTooLow
54,2,91.49999999999991,14,2021-02-25,00:02:04,PT1,TemperatureTooHigh
45,2,92.99999999999983,13,2021-02-07,00:03:57,PT1,Ok
887,2,92.69999999999985,14,2021-02-24,00:03:20,PT2,Ok
219,2,94.39999999999975,13,2021-02-01,00:01:48,PT1,Ok
300,2,90.69999999999996,14,2021-02-01,00:02:45,PT1,Ok
78,2,94.09999999999977,13,2021-02-17,00:01:33,PT1,Ok
328,2,90.29999999999998,13,2021-02-25,00:03:05,PT1,Ok
835,2,90.89999999999995,12,2021-02-18,00:03:28,PT1,Ok
411,2,91.6999999999999,14,2021-02-25,00:03:36,PT1,Ok
375,2,94.69999999999973,14,2021-02-23,00:01:42,PT2,Ok
696,2,91.09999999999994,13,2021-02-03,00:03:19,PT2,Ok
311,2,91.49999999999991,14,2021-02-24,00:01:20,PT1,Ok
285,2,93.09999999999982,14,2021-02-18,00:02:47,PT1,
763,2,90.89999999999995,12,2021-02-10,00:01:56,PT1,Ok
227,2,94.69999999999973,12,2021-02-07,00:02:41,PT2,Ok
801,2,92.39999999999986,12,2021-02-04,00:01:53,PT2,Ok
446,2,95.3999999999997,13,2021-02-01,00:02:57,PT1,Ok
691,2,94.99999999999972,14,2021-02-21,00:03:12,PT2,Ok
611,2,90.0,12,2021-02-24,00:01:48,PT2,TemperatureTooHigh
568,2,94.79999999999973,13,2021-02-19,00:03:56,PT1,Ok
581,2,92.69999999999985,13,2021-02-16,00:02:01,PT1,Ok
6,2,92.29999999999987,13,2021-02-07,00:03:29,PT1,Ok
106,2,94.89999999999972,13,2021-02-07,00:03:18,PT1,Ok
842,2,94.29999999999976,13,2021-02-21,00:01:39,PT1,Ok
789,2,90.99999999999994,14,2021-02-24,00:02:23,PT2,Ok
165,2,94.19999999999976,13,2021-02-15,00:01:58,PT2,Ok
558,2,90.99999999999994,12,2021-02-01,00:02:04,PT2,TemperatureTooLow
837,2,90.49999999999997,12,2021-02-01,00:01:59,PT2,TemperatureTooHigh
903,2,93.29999999999981,14,2021-02-06,00:01:10,PT2,Ok
824,2,91.49999999999991,13,2021-02-11,00:03:00,PT1,TemperatureTooHigh
893,2,91.39999999999992,12,2021-02-11,00:01:27,PT2,TemperatureTooHigh
668,2,90.1,13,2021-02-26,00:01:59,PT1,TemperatureTooHigh
544,2,92.79999999999984,14,2021-02-24,00:02:20,PT2,Ok
930,2,90.59999999999997,14,2021-02-13,00:03:09,PT2,Ok
651,2,90.59999999999997,12,2021-02-27,00:01:18,PT1,Ok
817,2,92.19999999999987,12,2021-02-12,00:02:27,PT2,Ok
962,2,95.1999999999997,13,2021-02-28,00:02:42,PT1,Ok
538,2,94.89999999999972,13,2021-02-06,00:02:43,PT2,TemperatureTooHigh
528,2,95.2999999999997,14,2021-02-18,00:03:44,PT2,Ok
532,2,94.49999999999974,12,2021-02-16,00:01:32,PT2,Ok
863,2,93.5999999999998,12,2021-02-08,00:03:13,PT2,Ok
252,2,95.3999999999997,14,2021-02-21,00:01:11,PT2,Ok
500,2,94.59999999999974,14,2021-02-04,00:03:37,PT2,Ok
642,2,91.6999999999999,12,2021-02-11,00:03:51,PT2,Ok
368,2,90.69999999999996,12,2021-02-02,00:03:19,PT2,Ok
121,2,90.69999999999996,13,2021-02-02,00:01:42,PT2,Ok
337,2,90.49999999999997,13,2021-02-02,00:02:39,PT1,TemperatureTooHigh
809,2,92.49999999999986,12,2021-02-06,00:03:49,PT2,Ok
230,2,94.29999999999976,12,2021-02-20,00:03:34,PT2,TemperatureTooLow
113,2,93.89999999999978,14,2021-02-23,00:01:04,PT1,TemperatureTooHigh
623,2,90.99999999999994,14,2021-02-03,00:02:30,PT2,TemperatureTooLow
314,2,90.99999999999994,14,2021-02-12,00:01:07,PT1,Ok
723,2,95.09999999999971,12,2021-02-07,00:03:41,PT1,Ok
71,2,90.19999999999999,13,2021-02-06,00:02:58,PT1,Ok
465,2,94.09999999999977,12,2021-02-01,00:03:47,PT1,Ok
986,2,95.2999999999997,12,2021-02-25,00:01:58,PT2,93730913
745,2,90.29999999999998,14,2021-02-24,00:02:33,PT2,Ok
973,2,94.09999999999977,14,2021-02-09,00:02:59,PT1,Ok
1000,2,95.3999999999997,12,2021-02-24,00:03:18,PT2,Ok
830,2,90.79999999999995,14,2021-02-04,00:02:47,PT2,Ok
700,2,91.59999999999991,12,2021-02-22,00:03:03,PT2,Ok
756,2,94.89999999999972,14,2021-02-09,00:03:04,PT1,Ok
225,2,92.19999999999987,14,2021-02-12,00:03:24,PT2,TemperatureTooHigh
993,2,90.69999999999996,14,2021-02-13,00:01:41,PT2,TemperatureTooHigh
439,2,90.19999999999999,14,2021-02-18,00:01:47,PT2,Ok
583,2,90.1,14,2021-02-10,00:01:25,PT1,Ok
188,2,91.19999999999993,14,2021-02-09,00:03:51,PT1,Ok
187,2,91.49999999999991,12,2021-02-28,00:01:20,PT2,Ok
900,2,90.1,14,2021-02-18,00:03:30,PT2,Ok
934,2,93.69999999999979,14,2021-02-01,00:02:06,PT1,Ok
360,2,94.19999999999976,14,2021-02-13,00:03:18,PT1,Ok
775,2,90.59999999999997,12,2021-02-06,00:03:11,PT1,Ok
833,2,94.29999999999976,13,2021-02-11,00:02:46,PT1,Ok
31,2,91.49999999999991,14,2021-02-08,00:01:03,PT2,TemperatureTooLow
380,2,91.19999999999993,14,2021-02-11,00:01:34,PT1,Ok
875,2,91.7999999999999,12,2021-02-25,00:01:33,PT2,Ok
679,2,94.19999999999976,12,2021-02-22,00:02:20,PT2,Ok
255,2,93.4999999999998,13,2021-02-04,00:02:36,PT1,Ok
754,2,91.99999999999989,12,2021-02-17,00:02:23,PT1,Ok
200,2,94.59999999999974,14,2021-02-28,00:01:01,PT1,Ok
72,2,92.59999999999985,13,2021-02-25,00:01:48,PT1,Ok
266,2,90.0,14,2021-02-15,00:02:27,PT2,Ok
494,2,93.89999999999978,13,2021-02-16,00:02:41,PT1,Ok
589,2,94.19999999999976,14,2021-02-12,00:03:33,PT1,
409,2,91.7999999999999,12,2021-02-20,00:02:37,PT1,Ok
401,2,93.09999999999982,12,2021-02-07,00:01:17,PT2,Ok
851,2,92.29999999999987,12,2021-02-17,00:03:17,PT2,Ok
782,2,91.49999999999991,13,2021-02-13,00:03:21,PT1,Ok
518,2,91.39999999999992,12,2021-02-19,00:02:16,PT1,TemperatureTooHigh
605,2,94.69999999999973,14,2021-02-07,00:02:18,PT1,TemperatureTooLow
514,2,91.6999999999999,12,2021-02-02,00:03:44,PT1,Ok
649,2,91.19999999999993,13,2021-02-07,00:03:16,PT1,Ok
137,2,92.89999999999984,12,2021-02-03,00:02:59,PT2,Ok
274,2,92.69999999999985,12,2021-02-11,00:03:10,PT1,TemperatureTooHigh
254,2,94.49999999999974,12,2021-02-14,00:02:11,PT2,Ok
305,2,94.59999999999974,14,2021-02-16,00:03:27,PT1,TemperatureTooLow
38,2,90.69999999999996,13,2021-02-17,00:03:34,PT1,Ok
8,2,92.99999999999983,13,2021-02-13,00:03:50,PT1,Ok
888,2,95.1999999999997,13,2021-02-13,00:01:37,PT1,Ok
846,2,92.19999999999987,14,2021-02-12,00:02:27,PT1,Ok
330,2,94.89999999999972,13,2021-02-27,00:01:16,PT1,Ok
871,2,91.7999999999999,13,2021-02-28,00:02:07,PT1,Ok
736,2,90.39999999999998,12,2021-02-11,00:01:23,PT2,Ok
550,2,90.29999999999998,14,2021-02-15,00:01:41,PT2,TemperatureTooLow
952,2,91.99999999999989,14,2021-02-17,00:03:27,PT1,Ok
543,2,90.89999999999995,12,2021-02-20,00:03:00,PT1,TemperatureTooHigh
423,2,91.6999999999999,13,2021-02-12,00:02:28,PT2,TemperatureTooLow
822,2,92.39999999999986,14,2021-02-09,00:03:37,PT1,Ok
33,2,91.09999999999994,14,2021-02-24,00:03:24,PT2,72276899
927,2,91.59999999999991,14,2021-02-22,00:01:48,PT1,Ok
240,2,90.29999999999998,12,2021-02-16,00:01:38,PT2,Ok
229,2,90.29999999999998,13,2021-02-21,00:01:34,PT2,TemperatureTooLow
373,2,92.19999999999987,14,2021-02-14,00:01:14,PT2,Ok
769,2,94.79999999999973,12,2021-02-17,00:01:57,PT2,Ok
660,2,93.5999999999998,13,2021-02-17,00:02:59,PT1,Ok
972,2,91.49999999999991,14,2021-02-10,00:02:40,PT2,Ok
907,2,91.89999999999989,13,2021-02-11,00:03:55,PT2,Ok
935,2,93.5999999999998,14,2021-02-26,00:02:01,PT2,TemperatureTooLow
950,2,93.79999999999978,13,2021-02-19,00:03:41,PT1,TemperatureTooLow
404,2,92.49999999999986,12,2021-02-02,00:02:15,PT2,Ok
705,2,94.59999999999974,12,2021-02-07,00:03:23,PT2,Ok
602,2,93.19999999999982,13,2021-02-27,00:03:00,PT2,Ok
516,2,94.09999999999977,12,2021-02-16,00:01:22,PT2,Ok
178,2,95.49999999999969,12,2021-02-23,00:01:22,PT1,TemperatureTooHigh
48,2,95.09999999999971,13,2021-02-16,00:01:17,PT1,Ok
321,2,95.1999999999997,14,2021-02-24,00:01:30,PT2,Ok
331,2,92.99999999999983,14,2021-02-26,00:01:08,PT1,Ok
323,2,91.29999999999993,12,2021-02-26,00:03:13,PT2,Ok
661,2,94.99999999999972,13,2021-02-21,00:01:40,PT2,70016785
