Component_ID,Teststation_ID,Feature1,Feature2,Date,Time,Category,Product_Type,Error_Message
216,1,1.3,58,2020-12-19,00:01:21,Blue,PT2,Ok
787,1,1.2,56,2021-01-15,00:01:06,Red,PT1,Ok
371,1,1.3,55,2020-12-06,00:01:15,Green,PT1,Ok
841,1,1.3,55,2021-01-26,00:03:12,Blue,PT2,Ok
135,1,1.3,53,2021-01-01,00:01:34,Green,PT1,Ok
895,1,1.3,59,2021-01-20,00:01:47,Blue,PT2,Ok
670,1,1.3,56,2020-12-20,00:02:59,Green,PT1,Ok
284,1,1.2,53,2020-12-18,00:03:23,Yellow,PT1,Ok
355,1,1.3,56,2021-01-21,00:03:36,Yellow,PT1,Ok
514,1,1.3,56,2020-12-16,00:01:04,Yellow,PT1,Ok
862,1,1.2,57,2021-01-19,00:02:33,Yellow,PT2,Ok
557,1,1.2,56,2020-12-24,00:02:29,Green,PT1,Ok
540,1,1.2,58,2021-01-03,00:03:22,Red,PT2,Ok
819,1,1.2,54,2021-01-18,00:01:24,Yellow,PT2,Ok
207,1,1.2,54,2020-12-21,00:02:34,Yellow,PT1,Ok
172,1,1.2,59,2021-01-29,00:01:08,Red,PT2,TemperatureTooLow
909,1,1.2,56,2020-12-07,00:03:37,Yellow,PT1,Ok
260,1,1.3,58,2021-01-18,00:03:37,Blue,PT1,Ok
323,1,1.2,55,2020-12-05,00:03:39,Blue,PT2,Ok
734,1,1.3,58,2021-01-20,00:01:50,Red,PT2,Ok
795,1,1.2,50,2020-12-15,00:01:53,Blue,PT2,Ok
885,1,1.3,51,2021-01-27,00:01:40,Yellow,PT1,TemperatureTooLow
475,1,1.3,52,2020-12-31,00:01:40,Red,PT2,
996,1,1.2,52,2021-01-20,00:02:31,Red,PT1,TemperatureTooHigh
162,1,1.3,50,2021-01-18,00:01:28,Yellow,PT1,Ok
431,1,1.2,55,2021-01-04,00:02:41,Red,PT1,Ok
1,1,1.3,53,2021-01-21,00:03:05,Yellow,PT2,Ok
58,1,1.3,57,2021-01-26,00:02:01,Red,PT2,Ok
887,1,1.2,52,2020-12-01,00:01:54,Blue,PT1,Ok
779,1,1.3,54,2021-01-13,00:03:06,Green,PT2,TemperatureTooHigh
890,1,1.3,53,2021-01-09,00:03:45,Green,PT2,Ok
763,1,1.3,59,2020-12-28,00:02:38,Green,PT2,Ok
663,1,1.3,56,2021-01-08,00:01:07,Red,PT2,Ok
221,1,1.2,54,2021-01-19,00:03:28,Yellow,PT1,
237,1,1.2,50,2020-12-19,00:02:01,Red,PT1,Ok
225,1,1.2,55,2021-01-26,00:02:28,Green,PT2,Ok
42,1,1.2,57,2020-12-15,00:02:05,Red,PT2,Ok
616,1,1.3,52,2021-01-08,00:02:03,Red,PT2,
305,1,1.2,55,2020-12-21,00:02:11,Blue,PT2,Ok
768,1,1.2,56,2020-12-08,00:02:10,Green,PT1,TemperatureTooHigh
136,1,1.2,54,2021-01-01,00:03:46,Green,PT1,TemperatureTooHigh
567,1,1.2,55,2020-12-24,00:03:52,Yellow,PT2,Ok
404,1,1.3,59,2020-12-06,00:03:46,Yellow,PT2,Ok
990,1,1.3,50,2020-12-23,00:03:26,Yellow,PT2,Ok
821,1,1.3,56,2021-01-12,00:01:40,Yellow,PT1,Ok
505,1,1.3,50,2020-12-15,00:02:30,Red,PT2,Ok
591,1,1.3,53,2021-01-14,00:03:54,Yellow,PT2,Ok
585,1,1.3,50,2021-01-31,00:02:17,Green,PT1,Ok
17,1,1.2,51,2021-01-31,00:02:26,Blue,PT1,Ok
662,1,1.2,50,2020-12-13,00:03:39,Green,PT1,TemperatureTooHigh
562,1,1.3,58,2021-01-28,00:01:25,Green,PT1,Ok
449,1,1.3,56,2020-12-22,00:01:08,Green,PT2,Ok
660,1,1.2,53,2020-12-19,00:02:47,Red,PT1,Ok
245,1,1.3,51,2020-12-09,00:01:11,Green,PT1,9927904
383,1,1.2,54,2020-12-04,00:03:36,Blue,PT2,Ok
154,1,1.3,56,2021-01-13,00:01:54,Blue,PT1,Ok
844,1,1.2,53,2020-12-24,00:01:06,Yellow,PT1,Ok
342,1,1.2,52,2020-12-24,00:01:09,Green,PT2,Ok
530,1,1.3,57,2021-01-16,00:02:51,Blue,PT2,Ok
167,1,1.3,54,2020-12-03,00:02:17,Blue,PT2,Ok
261,1,1.3,56,2020-12-24,00:03:40,Blue,PT1,TemperatureTooLow
757,1,1.3,56,2021-01-23,00:01:49,Blue,PT1,Ok
452,1,1.3,54,2020-12-19,00:01:32,Green,PT2,Ok
771,1,1.3,57,2020-12-11,00:02:54,Yellow,PT2,Ok
649,1,1.2,57,2021-01-19,00:02:59,Red,PT2,Ok
620,1,1.2,51,2020-12-03,00:03:30,Blue,PT2,Ok
753,1,1.3,57,2021-01-12,00:01:27,Blue,PT1,Ok
461,1,1.2,57,2020-12-02,00:03:08,Green,PT1,Ok
20,1,1.2,58,2020-12-21,00:01:43,Green,PT1,Ok
115,1,1.3,51,2021-01-29,00:03:51,Green,PT1,Ok
919,1,1.3,53,2021-01-05,00:03:26,Green,PT1,Ok
160,1,1.2,58,2021-01-04,00:03:04,Blue,PT2,Ok
296,1,1.3,59,2020-12-10,00:02:58,Yellow,PT1,Ok
964,1,1.2,55,2021-01-27,00:02:24,Green,PT2,Ok
988,1,1.2,53,2021-01-26,00:02:04,Blue,PT1,Ok
880,1,1.3,55,2020-12-14,00:02:26,Yellow,PT1,Ok
11,1,1.2,50,2021-01-03,00:01:55,Blue,PT1,Ok
464,1,1.3,52,2020-12-03,00:03:24,Red,PT2,Ok
728,1,1.3,54,2021-01-09,00:01:02,Yellow,PT1,Ok
467,1,1.3,54,2020-12-22,00:03:41,Green,PT2,Ok
222,1,1.3,55,2021-01-17,00:02:55,Blue,PT1,Ok
569,1,1.3,57,2021-01-11,00:03:51,Green,PT2,
681,1,1.3,55,2021-01-08,00:03:25,Blue,PT2,Ok
829,1,1.2,52,2021-01-30,00:03:47,Blue,PT2,Ok
621,1,1.2,51,2021-01-21,00:02:20,Blue,PT2,Ok
792,1,1.2,54,2020-12-30,00:01:49,Green,PT1,Ok
102,1,1.3,53,2020-12-05,00:02:10,Blue,PT1,Ok
362,1,1.3,51,2021-01-22,00:03:07,Blue,PT1,Ok
797,1,1.3,54,2021-01-17,00:02:12,Blue,PT2,Ok
788,1,1.3,51,2020-12-28,00:02:13,Green,PT1,Ok
448,1,1.3,58,2020-12-30,00:02:07,Yellow,PT1,Ok
551,1,1.3,50,2020-12-12,00:01:31,Yellow,PT1,Ok
623,1,1.3,50,2021-01-23,00:01:54,Green,PT2,Ok
561,1,1.2,57,2021-01-09,00:03:01,Green,PT1,Ok
365,1,1.2,53,2021-01-23,00:02:48,Yellow,PT1,Ok
227,1,1.2,53,2020-12-15,00:01:44,Yellow,PT1,TemperatureTooHigh
906,1,1.2,58,2020-12-31,00:01:45,Blue,PT1,Ok
343,1,1.3,56,2020-12-06,00:02:09,Red,PT1,Ok
641,1,1.3,51,2021-01-07,00:02:25,Green,PT1,TemperatureTooHigh
416,1,1.2,58,2021-01-11,00:03:39,Blue,PT2,Ok
677,1,1.2,59,2020-12-29,00:01:30,Green,PT1,Ok
229,1,1.2,51,2021-01-29,00:03:32,Red,PT2,TemperatureTooHigh
687,1,1.3,56,2020-12-29,00:02:18,Green,PT2,Ok
28,1,1.3,57,2021-01-25,00:03:27,Red,PT1,Ok
478,1,1.2,50,2021-01-13,00:02:00,Red,PT1,Ok
541,1,1.3,57,2021-01-04,00:02:17,Red,PT1,Ok
15,1,1.2,50,2020-12-06,00:02:20,Yellow,PT1,Ok
318,1,1.2,51,2021-01-12,00:03:29,Green,PT2,Ok
807,1,1.3,53,2021-01-09,00:01:15,Green,PT2,Ok
96,1,1.2,55,2020-12-31,00:01:35,Green,PT1,Ok
643,1,1.2,51,2020-12-14,00:03:07,Yellow,PT1,Ok
82,1,1.3,52,2021-01-08,00:01:15,Yellow,PT1,Ok
130,1,1.2,57,2021-01-08,00:02:17,Blue,PT1,Ok
597,1,1.2,59,2021-01-01,00:01:30,Yellow,PT2,Ok
36,1,1.2,50,2020-12-04,00:03:40,Green,PT1,Ok
738,1,1.2,59,2020-12-26,00:02:28,Green,PT1,19050930
624,1,1.3,52,2020-12-31,00:02:12,Red,PT2,Ok
63,1,1.3,55,2020-12-20,00:01:19,Red,PT1,Ok
618,1,1.2,54,2020-12-22,00:03:56,Blue,PT1,12934705
474,1,1.3,51,2021-01-13,00:03:37,Green,PT2,TemperatureTooLow
8,1,1.3,55,2021-01-20,00:03:30,Yellow,PT2,Ok
564,1,1.2,59,2020-12-30,00:02:49,Blue,PT1,Ok
529,1,1.3,56,2020-12-13,00:01:20,Red,PT2,Ok
123,1,1.3,59,2021-01-27,00:01:19,Yellow,PT1,Ok
775,1,1.3,51,2021-01-17,00:01:21,Yellow,PT2,Ok
253,1,1.3,53,2021-01-06,00:02:20,Green,PT2,Ok
991,1,1.2,52,2020-12-13,00:03:26,Blue,PT1,Ok
376,1,1.3,53,2020-12-27,00:03:20,Red,PT2,Ok
697,1,1.2,56,2021-01-27,00:02:04,Green,PT2,Ok
748,1,1.3,59,2020-12-21,00:02:01,Red,PT2,23845028
752,1,1.2,50,2020-12-13,00:01:22,Green,PT2,Ok
642,1,1.2,54,2021-01-29,00:01:40,Red,PT2,Ok
267,1,1.3,51,2020-12-15,00:03:36,Red,PT2,Ok
884,1,1.2,53,2020-12-09,00:02:15,Blue,PT2,Ok
137,1,1.3,59,2020-12-03,00:03:12,Yellow,PT1,Ok
265,1,1.3,50,2021-01-20,00:01:29,Red,PT2,Ok
825,1,1.2,50,2021-01-26,00:01:59,Yellow,PT2,Ok
286,1,1.2,51,2021-01-13,00:02:06,Red,PT1,Ok
897,1,1.3,58,2021-01-24,00:03:03,Blue,PT2,Ok
476,1,1.2,51,2020-12-09,00:02:11,Red,PT2,Ok
671,1,1.3,59,2021-01-17,00:01:43,Yellow,PT2,TemperatureTooHigh
469,1,1.2,51,2021-01-09,00:02:26,Green,PT1,Ok
426,1,1.3,52,2021-01-31,00:03:23,Red,PT1,Ok
193,1,1.3,52,2021-01-21,00:02:04,Yellow,PT1,Ok
928,1,1.3,50,2020-12-14,00:01:59,Yellow,PT2,Ok
238,1,1.3,51,2020-12-24,00:02:27,Green,PT2,Ok
711,1,1.3,53,2021-01-03,00:02:45,Blue,PT1,TemperatureTooHigh
31,1,1.2,54,2020-12-14,00:02:31,Blue,PT1,Ok
600,1,1.2,52,2021-01-31,00:03:42,Red,PT1,Ok
195,1,1.2,53,2020-12-23,00:01:39,Red,PT1,Ok
311,1,1.3,57,2021-01-01,00:03:26,Red,PT1,Ok
307,1,1.2,52,2020-12-27,00:01:21,Green,PT1,86423794
579,1,1.2,57,2021-01-10,00:02:22,Green,PT1,Ok
321,1,1.2,53,2020-12-14,00:02:13,Red,PT2,TemperatureTooHigh
148,1,1.3,58,2020-12-20,00:02:22,Green,PT1,Ok
491,1,1.2,51,2021-01-13,00:03:50,Blue,PT2,Ok
586,1,1.3,57,2021-01-06,00:03:17,Green,PT1,TemperatureTooLow
915,1,1.3,56,2021-01-23,00:03:44,Green,PT2,Ok
81,1,1.3,58,2021-01-06,00:03:52,Yellow,PT1,Ok
254,1,1.2,59,2020-12-08,00:02:53,Blue,PT2,Ok
511,1,1.2,56,2020-12-24,00:03:40,Blue,PT1,Ok
781,1,1.2,53,2020-12-20,00:03:46,Green,PT2,Ok
325,1,1.3,52,2020-12-12,00:02:24,Blue,PT2,Ok
274,1,1.2,57,2020-12-07,00:02:30,Green,PT2,Ok
429,1,1.2,51,2020-12-17,00:01:35,Blue,PT2,Ok
119,1,1.3,55,2020-12-23,00:01:46,Yellow,PT1,Ok
519,1,1.3,58,2020-12-27,00:03:41,Red,PT2,Ok
52,1,1.3,56,2020-12-13,00:03:59,Green,PT1,Ok
547,1,1.3,50,2020-12-13,00:03:51,Green,PT2,Ok
691,1,1.3,58,2021-01-26,00:01:25,Blue,PT2,Ok
809,1,1.2,50,2020-12-03,00:01:26,Yellow,PT1,Ok
678,1,1.2,55,2020-12-24,00:03:33,Green,PT2,TemperatureTooLow
45,1,1.2,59,2020-12-17,00:03:59,Blue,PT1,Ok
901,1,1.2,51,2021-01-11,00:01:58,Blue,PT1,Ok
843,1,1.3,59,2020-12-18,00:02:55,Yellow,PT1,Ok
957,1,1.3,53,2021-01-06,00:02:17,Green,PT2,Ok
390,1,1.2,52,2021-01-21,00:01:50,Blue,PT2,Ok
144,1,1.3,53,2020-12-27,00:01:15,Yellow,PT2,Ok
902,1,1.3,58,2021-01-28,00:01:09,Yellow,PT1,Ok
240,1,1.3,54,2021-01-20,00:01:50,Blue,PT2,Ok
873,1,1.2,57,2021-01-09,00:01:48,Yellow,PT2,Ok
832,1,1.3,51,2020-12-08,00:02:16,Red,PT1,TemperatureTooHigh
926,1,1.3,51,2021-01-03,00:03:53,Red,PT1,Ok
594,1,1.3,52,2020-12-06,00:01:29,Yellow,PT2,Ok
669,1,1.2,52,2021-01-23,00:02:18,Yellow,PT1,Ok
454,1,1.2,54,2020-12-11,00:01:15,Red,PT1,Ok
256,1,1.3,55,2021-01-16,00:03:25,Red,PT1,Ok
55,1,1.2,50,2021-01-03,00:02:30,Blue,PT2,Ok
588,1,1.3,54,2021-01-07,00:01:54,Green,PT2,Ok
647,1,1.3,51,2020-12-11,00:01:09,Red,PT1,TemperatureTooLow
940,1,1.2,50,2021-01-14,00:01:07,Red,PT2,Ok
718,1,1.3,52,2020-12-01,00:02:02,Blue,PT1,Ok
134,1,1.2,57,2020-12-24,00:01:43,Red,PT1,Ok
74,1,1.3,56,2020-12-10,00:03:58,Yellow,PT2,Ok
37,1,1.2,58,2021-01-21,00:01:12,Green,PT2,Ok
651,1,1.3,57,2020-12-07,00:01:53,Red,PT1,Ok
332,1,1.2,51,2020-12-26,00:01:56,Green,PT2,Ok
805,1,1.2,52,2021-01-15,00:01:05,Blue,PT1,Ok
50,1,1.2,54,2021-01-17,00:03:36,Red,PT1,Ok
589,1,1.3,57,2020-12-16,00:03:23,Green,PT2,Ok
535,1,1.2,59,2021-01-12,00:01:30,Red,PT1,Ok
451,1,1.2,55,2021-01-11,00:01:40,Blue,PT1,Ok
180,1,1.3,56,2020-12-07,00:01:35,Yellow,PT2,Ok
603,1,1.2,53,2021-01-08,00:03:02,Yellow,PT1,Ok
749,1,1.2,59,2021-01-07,00:02:50,Red,PT1,Ok
13,1,1.2,50,2020-12-14,00:01:05,Red,PT2,TemperatureTooHigh
903,1,1.2,51,2020-12-10,00:03:59,Blue,PT1,Ok
357,1,1.3,59,2021-01-23,00:03:32,Green,PT1,Ok
22,1,1.3,52,2021-01-09,00:03:36,Red,PT1,Ok
556,1,1.3,55,2020-12-31,00:01:46,Green,PT1,Ok
615,1,1.3,56,2020-12-24,00:03:29,Red,PT1,Ok
